socialHeadline,headline,urlAlias,updatedDate
"""Taiwanese president Tsai denies ‘using’ Hong Kong protests for election""","""Taiwanese president Tsai Ing-wen denies ‘using’ Hong Kong protests for election""",https://scmp.com/print/news/china/politics/article/3041497/taiwanese-president-tsai-ing-wen-denies-using-hong-kong,10/12/2019 11:44
"""Is patience wearing thin for foreign firms in Hong Kong?""","""Is patience wearing thin for foreign firms in Hong Kong after months of protests?""",https://scmp.com/print/news/china/diplomacy/article/3041493/patience-wearing-thin-foreign-firms-hong-kong-after-months,11/12/2019 05:44
"""Hong Kong court lifts mask ban, refusing request to suspend earlier ruling""","""Hong Kong mask ban lifted: court refuses government request to suspend earlier ruling that it was unconstitutional""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3041440/hong-kong-mask-ban-court-refuses-government-request,10/12/2019 17:22
"""Students and teacher still in custody as Lam urges schools to act""","""Hong Kong protests: students and teacher still in custody as city’s leader Carrie Lam tells schools to stop pupils taking part in ‘illegal activities’""",https://scmp.com/print/news/hong-kong/politics/article/3041420/hong-kong-protests-students-and-teacher-still-custody-citys,11/12/2019 09:32
"""Carrie Lam dismisses rumours of cabinet reshuffle ahead of Beijing trip""","""Hong Kong leader Carrie Lam dismisses rumours of cabinet reshuffle ahead of Beijing trip, saying her first priority is to restore law and order""",https://scmp.com/print/news/hong-kong/politics/article/3041403/hong-kong-leader-carrie-lam-dismisses-rumours-cabinet,10/12/2019 14:19
"""After poll loss, Hong Kong chief reveals apology to pro-Beijing candidates""","""Hong Kong leader Carrie Lam reveals apology to defeated pro-Beijing candidates after district council elections""",https://scmp.com/print/news/hong-kong/politics/article/3041386/hong-kong-leader-carrie-lam-reveals-apology-defeated-pro,10/12/2019 15:02
"""Bombers planned to attack officers at Sunday’s march, Hong Kong police say""","""Bombers planned attack on officers at Sunday’s protest march, Hong Kong police say after two home-made devices found at Wan Chai school""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3041353/hong-kong-bombs-school-where-ieds-were-found-says-no,11/12/2019 07:25
"""Taiwan’s KMT accuses president of ‘paying lip service’ to Hong Kong""","""Taiwan’s KMT opposition accuses President Tsai Ing-wen of ‘paying lip service’ to Hong Kong over failure to pass refugee law""",https://scmp.com/print/news/china/politics/article/3041338/taiwans-kmt-opposition-accuses-president-tsai-ing-wen-paying,09/12/2019 16:16
"""Russian TV production echoes China’s line on Hong Kong protests""","""Russian TV production echoes China’s line on Hong Kong protests""",https://scmp.com/print/news/china/diplomacy/article/3041335/russian-tv-production-echoes-chinas-line-hong-kong-protests,10/12/2019 14:27
"""‘Deplorable’ petrol bomb attacks on Hong Kong courts condemned""","""Hong Kong protests: petrol bomb attacks on city’s courts condemned as act of ‘criminals, not genuine protesters’""",https://scmp.com/print/news/hong-kong/politics/article/3041334/hong-kong-protests-petrol-bomb-attacks-citys-courts-widely,09/12/2019 17:47
"""Tighter security including check on visitors for Victoria Park expo""","""Hong Kong Brands and Products Expo to double number of security guards and check visitors before entry amid ongoing protests""",https://scmp.com/print/news/hong-kong/politics/article/3041329/hong-kong-brands-and-products-expo-double-number-security,09/12/2019 17:03
"""Gunman plan to ‘slaughter’ Hong Kong police officers revealed in court""","""Hong Kong protests: gunman was to  ‘slaughter’ police officers after being staged at strategic site, court hears""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3041326/hong-kong-protests-gunman-be-staged-strategic-site,09/12/2019 15:38
"""Survey reveals widening rift between generations over protests, freedoms""","""Survey reveals widening rift between generations of Hongkongers over anti-government protests""",https://scmp.com/print/news/hong-kong/politics/article/3041298/survey-reveals-widening-rift-between-generations,09/12/2019 15:43
"""More than 5,600 retail workers face axe as Hong Kong protests hit economy""","""At least 5,600 retail jobs to go in Hong Kong and 7,000 firms to fold in coming six months as protests land heavy blow on economy, survey finds""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3041288/least-5600-retail-jobs-hong-kong-and-7000-firms,09/12/2019 17:19
"""Macau dismisses suggestion high-profile Americans barred in retaliation for US act""","""Macau dismisses suggestion high-profile Americans were barred in retaliation against Hong Kong Human Rights and Democracy Act""",https://scmp.com/print/news/hong-kong/article/3041222/macau-dismisses-suggestion-high-profile-americans-were-barred,09/12/2019 14:00
"""Hong Kong’s battered universities work to recover from protest turmoil""","""Hong Kong’s battered universities work to recover from turmoil that turned them into battlegrounds between protesters and police""",https://scmp.com/print/news/hong-kong/education/article/3041161/hong-kongs-battered-universities-work-recover-turmoil,09/12/2019 04:00
"""Hong Kong: a city locked in stalemate with no end in sight""","""Hong Kong: a city locked in stalemate with no end in sight""",https://scmp.com/print/news/hong-kong/politics/article/3041165/hong-kong-city-locked-stalemate-no-end-sight,09/12/2019 03:16
"""Only a few dozen people show up as citywide strike turns into non-event""","""Hong Kong protests: only a few dozen people show up at lunchtime demonstrations as citywide strike turns out to be non-event""",https://scmp.com/print/news/hong-kong/transport/article/3041182/hong-kong-protesters-stay-home-citywide-strike-turns-out,09/12/2019 14:00
"""Rogue motorists avoid parking fines as enforcement cut amid Hong Kong protests""","""Hong Kong police halve the number of parking tickets issued as protests take toll on traffic enforcement""",https://scmp.com/print/news/hong-kong/politics/article/3041142/hong-kong-police-halve-number-parking-tickets-issued,09/12/2019 01:00
"""Holiday season brings little cheer for embattled Hong Kong businesses""","""Holiday season brings little cheer for Hong Kong businesses hit hard by months of protest turmoil""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3041148/holiday-season-brings-little-cheer-hong-kong,16/12/2019 10:21
"""After half a year of unrest, ‘800,000 marchers’ take to Hong Kong streets""","""After half a year of anti-government unrest, ‘800,000 marchers’ take to Hong Kong streets""",https://scmp.com/print/news/hong-kong/politics/article/3041172/after-half-year-anti-government-unrest-800000-marchers-take,09/12/2019 03:05
"""As it happened: protest ‘draws 800,000’ as unrest nears six-month mark""","""As it happened: ‘about 800,000’ join Hong Kong protest on eve of six-month anniversary of anti-government unrest""",https://scmp.com/print/news/hong-kong/politics/article/3038319/thousands-show-hong-kong-protest-organised-civil-human,08/12/2019 22:24
"""Police seize weapons including pistol ahead of mass protest in Hong Kong""","""Hong Kong police seize weapons including handgun ahead of mass protest""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3041132/hong-kong-police-seize-weapons-including-handgun-ahead,08/12/2019 16:28
"""Hong Kong’s homeless and NGOs that help them hit hard by protest crisis""","""Hong Kong’s homeless, disabled and elderly – and the NGOs that help them – hit hard by protest crisis""",https://scmp.com/print/news/hong-kong/politics/article/3041107/hong-kongs-homeless-disabled-and-elderly-and-ngos-help-them,08/12/2019 13:18
"""Heads of US business group in Hong Kong denied entry to Macau""","""Heads of influential American business group in Hong Kong denied entry to Macau after opposition to extradition bill""",https://scmp.com/print/news/hong-kong/politics/article/3041104/heads-influential-american-business-group-hong-kong-denied,11/12/2019 01:29
"""Pro-Beijingers want recount for ‘unfair and not transparent’ elections""","""Pro-Beijingers want Hong Kong district council elections recount and claim vote was ‘unfair and not transparent’""",https://scmp.com/print/news/hong-kong/politics/article/3041103/pro-beijing-supporters-want-hong-kong-district-council,07/12/2019 17:04
"""New Hong Kong police chief informs Beijing of ‘hard and soft’ tactics to thwart protests""","""New Hong Kong police chief Chris Tang tells top Beijing officials that ‘hard and soft’ tactics will be used to thwart protest crisis""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3041102/new-hong-kong-police-chief-chris-tang-tells-top,07/12/2019 15:13
"""Deported domestic worker ‘made to strip by male doctor’""","""Deported Indonesian domestic worker claims Hong Kong authorities made her strip in front of male doctor""",https://scmp.com/print/news/hong-kong/politics/article/3041097/deported-indonesian-domestic-worker-claims-hong-kong,07/12/2019 15:59
"""Curious visitors join walking tours to see Hong Kong protests""","""Not your usual day out for a tourist in Hong Kong: curious visitors join walking tours to see protests""",https://scmp.com/print/news/hong-kong/politics/article/3041080/not-your-usual-day-out-tourist-hong-kong-curious-visitors,07/12/2019 15:13
"""Rebuke for overseas experts who called for IPCC changes""","""Rebuke for overseas experts who called for changes at Hong Kong’s police watchdog""",https://scmp.com/print/news/hong-kong/politics/article/3041092/rebuke-overseas-experts-who-called-changes-hong-kongs,11/12/2019 08:48
"""Beijing university hails ‘patriot’ Junius Ho as it gives him honorary doctorate""","""Hong Kong lawmaker Junius Ho praised for his patriotism as Beijing university awards him honorary doctorate""",https://scmp.com/print/news/hong-kong/politics/article/3041091/hong-kong-lawmaker-junius-ho-praised-his-patriotism-beijing,07/12/2019 13:56
"""‘I just want a safe place to live with my son’: parents share tear gas woes""","""‘I just want a safe place to live with my son’: parents in Hong Kong share tear gas woes after months of protest clashes""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3041087/i-just-want-safe-place-live-my-son-parents-hong-kong,10/12/2019 06:50
"""Budget deficit ‘unavoidable’ in Hong Kong for two years, government says""","""Hong Kong budget deficit ‘unavoidable’ for two years, finance chief Paul Chan says""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3041075/hong-kong-budget-deficit-unavoidable-two-years,07/12/2019 15:38
